ProductID,InvoiceDate,Sum of Quantity
P0219,2024-12-17 00:00:00,64
P0219,2024-12-21 00:00:00,5
P0219,2024-12-22 00:00:00,34
P0219,2025-01-07 00:00:00,139
P0219,2025-01-12 00:00:00,62
P0219,2025-01-21 00:00:00,79
P0219,2025-01-27 00:00:00,21
P0219,2025-01-30 00:00:00,50
P0219,2025-02-02 00:00:00,74
P0219,2025-02-07 00:00:00,9
P0219,2025-02-11 00:00:00,81
P0219,2025-02-17 00:00:00,50
P0219,2025-02-18 00:00:00,66
P0219,2025-02-24 00:00:00,55
P0219,2025-03-05 00:00:00,41
P0219,2025-03-07 00:00:00,80
P0219,2025-03-14 00:00:00,68
P0219,2025-03-31 00:00:00,58
P0219,2025-04-01 00:00:00,82
P0219,2025-04-04 00:00:00,21
P0219,2025-04-12 00:00:00,17
P0219,2025-04-23 00:00:00,57
P0219,2025-04-26 00:00:00,45
P0219,2025-04-28 00:00:00,26
P0219,2025-05-02 00:00:00,124
P0219,2025-05-06 00:00:00,135
P0219,2025-05-14 00:00:00,36
P0219,2025-05-24 00:00:00,64
P0219,2025-05-25 00:00:00,89
P0219,2025-05-31 00:00:00,135
P0219,2025-06-02 00:00:00,100
P0219,2025-06-03 00:00:00,58
P0219,2025-06-13 00:00:00,91
P0219,2025-06-18 00:00:00,52
P0219,2025-06-24 00:00:00,125
P0219,2025-07-07 00:00:00,83
P0219,2025-07-13 00:00:00,24
P0219,2025-07-18 00:00:00,66
P0219,2025-08-16 00:00:00,37
P0219,2025-08-20 00:00:00,21
P0219,2025-08-26 00:00:00,219
P0219,2025-08-30 00:00:00,54
P0219,2025-09-05 00:00:00,61
P0219,2025-09-15 00:00:00,59
P0219,2025-09-17 00:00:00,57
P0219,2025-09-30 00:00:00,81
P0219,2025-10-09 00:00:00,62
P0219,2025-10-10 00:00:00,109
P0219,2025-10-24 00:00:00,33
P0219,2025-10-26 00:00:00,52
P0219,2025-10-29 00:00:00,82
P0219,2025-11-06 00:00:00,35
P0219,2025-11-09 00:00:00,83
P0219,2025-11-19 00:00:00,110
P0219,2025-11-24 00:00:00,58
P0219,2025-11-27 00:00:00,149
P0219,2025-12-01 00:00:00,70
P0219,2025-12-03 00:00:00,45
P0219,2025-12-05 00:00:00,97
P0219,2025-12-29 00:00:00,65
P0219,2026-01-09 00:00:00,80
P0219,2026-01-13 00:00:00,15
P0219,2026-01-14 00:00:00,42
P0219,2026-01-27 00:00:00,84
P0219,2026-01-28 00:00:00,83
P0219,2026-01-30 00:00:00,78
P0219,2026-02-11 00:00:00,73
P0219,2026-02-14 00:00:00,74
P0219,2026-02-18 00:00:00,166
P0219,2026-03-02 00:00:00,110
P0219,2026-03-08 00:00:00,116
P0219,2026-03-10 00:00:00,132
P0219,2026-03-14 00:00:00,21
P0219,2026-03-21 00:00:00,70
P0219,2026-03-25 00:00:00,42
P0220,2024-04-05 00:00:00,23
P0220,2024-04-06 00:00:00,13
P0220,2024-04-09 00:00:00,44
P0220,2024-04-16 00:00:00,8
P0220,2024-04-21 00:00:00,6
P0220,2024-05-03 00:00:00,8
P0220,2024-05-04 00:00:00,5
P0220,2024-05-11 00:00:00,5
P0220,2024-05-14 00:00:00,9
P0220,2024-05-21 00:00:00,1
P0220,2024-06-15 00:00:00,3
P0220,2024-06-19 00:00:00,8
P0220,2024-06-23 00:00:00,20
P0220,2024-06-26 00:00:00,9
P0220,2024-06-28 00:00:00,3
P0220,2024-07-15 00:00:00,10
P0220,2024-07-20 00:00:00,13
P0220,2024-07-24 00:00:00,17
P0220,2024-07-27 00:00:00,7
P0220,2024-07-30 00:00:00,6
P0220,2024-08-16 00:00:00,12
P0220,2024-08-30 00:00:00,4
P0220,2024-09-08 00:00:00,16
P0220,2024-09-13 00:00:00,5
P0220,2024-09-17 00:00:00,16
P0220,2024-09-18 00:00:00,6
P0220,2024-09-30 00:00:00,20
P0220,2024-10-04 00:00:00,6
P0220,2024-10-12 00:00:00,26
P0220,2024-10-26 00:00:00,17
P0220,2024-11-05 00:00:00,34
P0220,2024-11-25 00:00:00,3
P0220,2024-11-26 00:00:00,21
P0220,2024-11-28 00:00:00,2
P0220,2024-11-30 00:00:00,37
P0220,2024-12-08 00:00:00,1
P0220,2024-12-12 00:00:00,21
P0220,2024-12-17 00:00:00,29
P0220,2024-12-23 00:00:00,5
P0220,2024-12-25 00:00:00,3
P0220,2024-12-28 00:00:00,12
P0220,2025-01-01 00:00:00,14
P0220,2025-01-10 00:00:00,25
P0220,2025-01-14 00:00:00,10
P0220,2025-02-06 00:00:00,34
P0220,2025-02-08 00:00:00,26
P0220,2025-02-09 00:00:00,10
P0220,2025-02-28 00:00:00,26
P0220,2025-03-02 00:00:00,22
P0220,2025-03-03 00:00:00,6
P0220,2025-03-07 00:00:00,8
P0220,2025-03-27 00:00:00,9
P0220,2025-04-06 00:00:00,9
P0220,2025-04-18 00:00:00,7
P0220,2025-04-21 00:00:00,22
P0220,2025-05-03 00:00:00,1
P0220,2025-05-08 00:00:00,20
P0220,2025-05-13 00:00:00,21
P0220,2025-05-27 00:00:00,1
P0220,2025-06-04 00:00:00,25
P0220,2025-06-09 00:00:00,2
P0220,2025-06-20 00:00:00,2
P0220,2025-06-25 00:00:00,14
P0220,2025-06-28 00:00:00,20
P0220,2025-07-11 00:00:00,16
P0220,2025-07-18 00:00:00,19
P0220,2025-07-28 00:00:00,29
P0220,2025-07-29 00:00:00,25
P0220,2025-08-03 00:00:00,37
P0220,2025-08-06 00:00:00,5
P0220,2025-08-10 00:00:00,3
P0220,2025-08-18 00:00:00,20
P0220,2025-08-31 00:00:00,23
P0220,2025-09-09 00:00:00,23
P0220,2025-09-20 00:00:00,10
P0220,2025-09-22 00:00:00,28
P0220,2025-09-30 00:00:00,21
P0220,2025-10-14 00:00:00,38
P0220,2025-10-17 00:00:00,16
P0220,2025-10-24 00:00:00,5
P0220,2025-10-26 00:00:00,18
P0220,2025-11-06 00:00:00,8
P0220,2025-11-09 00:00:00,12
P0220,2025-11-10 00:00:00,22
P0220,2025-11-25 00:00:00,3
P0220,2025-12-02 00:00:00,14
P0220,2025-12-12 00:00:00,5
P0220,2025-12-13 00:00:00,13
P0220,2025-12-17 00:00:00,3
P0220,2025-12-19 00:00:00,13
P0220,2025-12-22 00:00:00,2
P0220,2025-12-25 00:00:00,19
P0220,2026-01-02 00:00:00,15
P0220,2026-01-03 00:00:00,23
P0220,2026-01-13 00:00:00,7
P0220,2026-01-19 00:00:00,3
P0220,2026-02-05 00:00:00,5
P0220,2026-02-07 00:00:00,6
P0220,2026-02-08 00:00:00,7
P0220,2026-02-21 00:00:00,18
P0220,2026-02-22 00:00:00,11
P0220,2026-03-01 00:00:00,34
P0220,2026-03-06 00:00:00,2
P0220,2026-03-08 00:00:00,4
P0220,2026-03-15 00:00:00,20
P0220,2026-03-25 00:00:00,9
P0221,2024-06-06 00:00:00,35
P0221,2024-08-25 00:00:00,10
P0221,2024-09-21 00:00:00,23
P0221,2024-10-13 00:00:00,17
P0221,2025-02-19 00:00:00,8
P0221,2025-03-25 00:00:00,36
P0221,2025-05-30 00:00:00,54
P0221,2025-06-01 00:00:00,25
P0221,2025-06-22 00:00:00,19
P0221,2025-07-25 00:00:00,39
P0221,2025-08-28 00:00:00,2
P0221,2025-09-25 00:00:00,40
P0221,2025-11-23 00:00:00,94
P0222,2024-04-17 00:00:00,20
P0222,2024-06-09 00:00:00,47
P0222,2024-08-15 00:00:00,26
P0222,2024-08-22 00:00:00,49
P0222,2024-08-29 00:00:00,14
P0222,2024-08-30 00:00:00,150
P0222,2024-09-15 00:00:00,160
P0222,2024-09-26 00:00:00,67
P0222,2024-09-30 00:00:00,50
P0222,2024-10-15 00:00:00,54
P0222,2024-10-20 00:00:00,67
P0222,2024-12-13 00:00:00,28
P0222,2025-01-21 00:00:00,77
P0222,2025-01-22 00:00:00,35
P0222,2025-01-30 00:00:00,53
P0222,2025-02-23 00:00:00,114
P0222,2025-03-08 00:00:00,84
P0222,2025-04-27 00:00:00,75
P0222,2025-05-11 00:00:00,77
P0222,2025-05-14 00:00:00,139
P0222,2025-06-06 00:00:00,36
P0222,2025-07-31 00:00:00,90
P0222,2025-08-02 00:00:00,24
P0222,2025-08-03 00:00:00,45
P0222,2025-08-15 00:00:00,155
P0222,2025-08-28 00:00:00,25
P0222,2025-09-09 00:00:00,174
P0222,2025-09-14 00:00:00,133
P0222,2025-09-16 00:00:00,86
P0222,2025-09-17 00:00:00,35
P0222,2025-09-23 00:00:00,83
P0222,2025-09-29 00:00:00,56
P0222,2025-10-02 00:00:00,32
P0222,2025-10-26 00:00:00,36
P0222,2025-10-30 00:00:00,140
P0222,2025-11-05 00:00:00,31
P0222,2025-12-04 00:00:00,40
P0222,2026-01-01 00:00:00,11
P0222,2026-01-10 00:00:00,59
P0222,2026-01-17 00:00:00,88
P0222,2026-01-20 00:00:00,125
P0222,2026-02-05 00:00:00,42
P0222,2026-02-07 00:00:00,87
P0222,2026-03-13 00:00:00,53
P0223,2024-04-01 00:00:00,8
P0223,2024-04-03 00:00:00,6
P0223,2024-04-14 00:00:00,5
P0223,2024-04-19 00:00:00,1
P0223,2024-04-22 00:00:00,3
P0223,2024-04-26 00:00:00,1
P0223,2024-05-05 00:00:00,4
P0223,2024-05-13 00:00:00,3
P0223,2024-05-18 00:00:00,9
P0223,2024-05-28 00:00:00,5
P0223,2024-06-04 00:00:00,2
P0223,2024-06-06 00:00:00,8
P0223,2024-06-09 00:00:00,9
P0223,2024-07-01 00:00:00,2
P0223,2024-07-14 00:00:00,1
P0223,2024-07-27 00:00:00,6
P0223,2024-07-29 00:00:00,3
P0223,2024-07-30 00:00:00,5
P0223,2024-07-31 00:00:00,7
P0223,2024-08-01 00:00:00,5
P0223,2024-08-07 00:00:00,8
P0223,2024-08-26 00:00:00,1
P0223,2024-08-30 00:00:00,10
P0223,2024-09-05 00:00:00,6
P0223,2024-09-06 00:00:00,1
P0223,2024-09-13 00:00:00,1
P0223,2024-09-15 00:00:00,1
P0223,2024-09-23 00:00:00,2
P0223,2024-09-30 00:00:00,4
P0223,2024-10-11 00:00:00,2
P0223,2024-10-23 00:00:00,6
P0223,2024-11-03 00:00:00,17
P0223,2024-11-29 00:00:00,3
P0223,2024-11-30 00:00:00,8
P0223,2024-12-05 00:00:00,9
P0223,2024-12-11 00:00:00,10
P0223,2024-12-12 00:00:00,7
P0223,2024-12-28 00:00:00,9
P0223,2025-01-25 00:00:00,7
P0223,2025-01-27 00:00:00,4
P0223,2025-01-31 00:00:00,7
P0223,2025-02-08 00:00:00,6
P0223,2025-02-14 00:00:00,4
P0223,2025-02-17 00:00:00,1
P0223,2025-02-23 00:00:00,2
P0223,2025-03-04 00:00:00,3
P0223,2025-03-06 00:00:00,3
P0223,2025-03-09 00:00:00,8
P0223,2025-03-20 00:00:00,4
P0223,2025-03-27 00:00:00,2
P0223,2025-03-29 00:00:00,3
P0223,2025-04-03 00:00:00,1
P0223,2025-04-21 00:00:00,7
P0223,2025-04-26 00:00:00,3
P0223,2025-04-27 00:00:00,1
P0223,2025-04-30 00:00:00,5
P0223,2025-05-06 00:00:00,12
P0223,2025-05-08 00:00:00,1
P0223,2025-05-13 00:00:00,3
P0223,2025-05-19 00:00:00,3
P0223,2025-05-25 00:00:00,2
P0223,2025-05-27 00:00:00,2
P0223,2025-06-03 00:00:00,2
P0223,2025-06-18 00:00:00,2
P0223,2025-06-23 00:00:00,4
P0223,2025-07-03 00:00:00,10
P0223,2025-07-17 00:00:00,5
P0223,2025-07-30 00:00:00,4
P0223,2025-07-31 00:00:00,2
P0223,2025-08-13 00:00:00,8
P0223,2025-08-18 00:00:00,1
P0223,2025-08-23 00:00:00,4
P0223,2025-08-29 00:00:00,1
P0223,2025-09-01 00:00:00,2
P0223,2025-09-13 00:00:00,4
P0223,2025-09-17 00:00:00,3
P0223,2025-09-18 00:00:00,2
P0223,2025-09-21 00:00:00,1
P0223,2025-09-25 00:00:00,5
P0223,2025-09-28 00:00:00,4
P0223,2025-10-06 00:00:00,2
P0223,2025-10-07 00:00:00,1
P0223,2025-10-26 00:00:00,5
P0223,2025-10-29 00:00:00,4
P0223,2025-11-02 00:00:00,4
P0223,2025-11-03 00:00:00,7
P0223,2025-11-06 00:00:00,4
P0223,2025-11-23 00:00:00,1
P0223,2025-12-02 00:00:00,1
P0223,2025-12-14 00:00:00,2
P0223,2025-12-19 00:00:00,6
P0223,2025-12-21 00:00:00,5
P0223,2025-12-23 00:00:00,4
P0223,2025-12-28 00:00:00,1
P0223,2026-01-11 00:00:00,5
P0223,2026-01-14 00:00:00,4
P0223,2026-01-17 00:00:00,3
P0223,2026-01-19 00:00:00,2
P0223,2026-02-02 00:00:00,6
P0223,2026-02-09 00:00:00,3
P0223,2026-02-17 00:00:00,1
P0223,2026-02-19 00:00:00,1
P0223,2026-02-23 00:00:00,4
P0223,2026-03-02 00:00:00,3
P0223,2026-03-04 00:00:00,1
P0223,2026-03-15 00:00:00,4
P0223,2026-03-21 00:00:00,1
P0223,2026-03-24 00:00:00,2
P0223,2026-03-26 00:00:00,4
P0224,2024-04-09 00:00:00,4
P0224,2024-05-06 00:00:00,10
P0224,2024-05-08 00:00:00,12
P0224,2024-05-17 00:00:00,2
P0224,2024-05-18 00:00:00,11
P0224,2024-06-10 00:00:00,3
P0224,2024-06-17 00:00:00,17
P0224,2024-07-15 00:00:00,10
P0224,2024-07-19 00:00:00,14
P0224,2024-07-24 00:00:00,1
P0224,2024-08-16 00:00:00,10
P0224,2024-08-18 00:00:00,11
P0224,2024-09-07 00:00:00,20
P0224,2024-09-14 00:00:00,5
P0224,2024-09-30 00:00:00,10
P0224,2024-10-06 00:00:00,5
P0224,2024-10-13 00:00:00,2
P0224,2024-11-07 00:00:00,5
P0224,2024-11-14 00:00:00,3
P0224,2024-11-20 00:00:00,2
P0224,2024-12-05 00:00:00,11
P0224,2024-12-12 00:00:00,9
P0224,2024-12-25 00:00:00,8
P0224,2025-01-11 00:00:00,5
P0224,2025-01-21 00:00:00,13
P0224,2025-01-29 00:00:00,11
P0224,2025-02-07 00:00:00,19
P0224,2025-02-13 00:00:00,7
P0224,2025-02-25 00:00:00,6
P0224,2025-02-27 00:00:00,3
P0224,2025-03-04 00:00:00,10
P0224,2025-03-17 00:00:00,6
P0224,2025-03-26 00:00:00,8
P0224,2025-04-06 00:00:00,10
P0224,2025-05-01 00:00:00,7
P0224,2025-05-19 00:00:00,1
P0224,2025-05-29 00:00:00,22
P0224,2025-06-17 00:00:00,11
P0224,2025-06-19 00:00:00,6
P0224,2025-07-03 00:00:00,7
P0224,2025-07-25 00:00:00,16
P0224,2025-08-18 00:00:00,18
P0224,2025-08-27 00:00:00,11
P0224,2025-09-02 00:00:00,14
P0224,2025-09-15 00:00:00,8
P0224,2025-09-27 00:00:00,8
P0224,2025-09-29 00:00:00,2
P0224,2025-10-04 00:00:00,6
P0224,2025-10-11 00:00:00,1
P0224,2025-11-07 00:00:00,2
P0224,2025-11-28 00:00:00,14
P0224,2025-12-10 00:00:00,9
P0224,2025-12-19 00:00:00,3
P0224,2025-12-25 00:00:00,10
P0224,2026-01-16 00:00:00,12
P0224,2026-01-27 00:00:00,6
P0224,2026-01-30 00:00:00,4
P0224,2026-02-22 00:00:00,32
P0224,2026-02-26 00:00:00,6
P0224,2026-03-22 00:00:00,21
P0224,2026-03-30 00:00:00,15
P0225,2024-05-01 00:00:00,8
P0225,2024-05-15 00:00:00,3
P0225,2024-06-07 00:00:00,4
P0225,2024-09-29 00:00:00,6
P0225,2024-10-01 00:00:00,5
P0225,2024-10-28 00:00:00,6
P0225,2025-01-06 00:00:00,9
P0225,2025-08-18 00:00:00,7
P0225,2025-09-14 00:00:00,7
P0225,2026-03-26 00:00:00,7
P0226,2024-04-20 00:00:00,10
P0226,2024-05-04 00:00:00,30
P0226,2024-05-26 00:00:00,24
P0226,2024-08-10 00:00:00,13
P0226,2024-08-31 00:00:00,3
P0226,2024-09-09 00:00:00,20
P0226,2024-09-26 00:00:00,8
P0226,2024-11-04 00:00:00,42
P0226,2024-11-11 00:00:00,30
P0226,2024-11-21 00:00:00,19
P0226,2024-12-04 00:00:00,17
P0226,2024-12-10 00:00:00,14
P0226,2024-12-12 00:00:00,66
P0226,2024-12-16 00:00:00,6
P0226,2024-12-21 00:00:00,13
P0226,2024-12-26 00:00:00,28
P0226,2024-12-28 00:00:00,25
P0226,2025-01-03 00:00:00,16
P0226,2025-01-16 00:00:00,14
P0226,2025-01-17 00:00:00,22
P0226,2025-02-17 00:00:00,39
P0226,2025-02-22 00:00:00,31
P0226,2025-03-13 00:00:00,12
P0226,2025-03-24 00:00:00,4
P0226,2025-05-07 00:00:00,31
P0226,2025-05-24 00:00:00,32
P0226,2025-05-29 00:00:00,53
P0226,2025-11-07 00:00:00,68
P0226,2025-11-18 00:00:00,8
P0226,2025-11-21 00:00:00,38
P0226,2025-11-23 00:00:00,19
P0226,2025-11-28 00:00:00,13
P0226,2025-12-06 00:00:00,24
P0226,2025-12-13 00:00:00,29
P0226,2025-12-14 00:00:00,5
P0226,2025-12-25 00:00:00,27
P0226,2025-12-26 00:00:00,7
P0226,2026-01-21 00:00:00,13
P0227,2024-07-03 00:00:00,4
P0227,2024-08-01 00:00:00,5
P0227,2024-08-04 00:00:00,5
P0227,2024-08-15 00:00:00,6
P0227,2024-08-21 00:00:00,6
P0227,2024-09-09 00:00:00,5
P0227,2024-09-12 00:00:00,6
P0227,2024-09-21 00:00:00,13
P0227,2024-09-24 00:00:00,4
P0227,2024-10-01 00:00:00,2
P0227,2024-10-22 00:00:00,4
P0227,2024-10-23 00:00:00,2
P0227,2024-10-24 00:00:00,2
P0227,2024-12-26 00:00:00,1
P0227,2025-01-07 00:00:00,5
P0227,2025-01-13 00:00:00,4
P0227,2025-01-20 00:00:00,2
P0227,2025-01-27 00:00:00,1
P0227,2025-02-05 00:00:00,6
P0227,2025-02-07 00:00:00,9
P0227,2025-02-23 00:00:00,5
P0227,2025-02-27 00:00:00,10
P0227,2025-03-03 00:00:00,3
P0227,2025-03-23 00:00:00,1
P0227,2025-04-09 00:00:00,6
P0227,2025-05-27 00:00:00,4
P0227,2025-07-10 00:00:00,5
P0227,2025-07-16 00:00:00,1
P0227,2025-08-04 00:00:00,6
P0227,2025-08-12 00:00:00,1
P0227,2025-08-17 00:00:00,4
P0227,2025-08-19 00:00:00,1
P0227,2025-08-23 00:00:00,1
P0227,2025-09-04 00:00:00,3
P0227,2025-09-09 00:00:00,1
P0227,2025-09-19 00:00:00,1
P0227,2025-09-22 00:00:00,4
P0227,2025-09-23 00:00:00,4
P0227,2025-10-13 00:00:00,6
P0227,2025-12-02 00:00:00,7
P0227,2025-12-13 00:00:00,5
P0227,2026-01-01 00:00:00,4
P0227,2026-01-03 00:00:00,2
P0227,2026-01-09 00:00:00,5
P0227,2026-01-18 00:00:00,2
P0227,2026-01-21 00:00:00,2
P0227,2026-01-22 00:00:00,3
P0227,2026-02-01 00:00:00,3
P0227,2026-02-08 00:00:00,3
P0227,2026-02-19 00:00:00,6
P0227,2026-02-20 00:00:00,6
P0227,2026-02-25 00:00:00,5
P0227,2026-03-23 00:00:00,5
P0227,2026-03-26 00:00:00,10
P0227,2026-03-30 00:00:00,3
P0228,2024-04-06 00:00:00,3
P0228,2024-05-04 00:00:00,16
P0228,2024-06-10 00:00:00,13
P0228,2024-06-29 00:00:00,7
P0228,2024-07-16 00:00:00,13
P0228,2024-09-01 00:00:00,23
P0228,2024-10-06 00:00:00,4
P0228,2024-11-17 00:00:00,13
P0228,2024-11-26 00:00:00,5
P0228,2024-11-28 00:00:00,9
P0228,2024-12-08 00:00:00,9
P0228,2024-12-15 00:00:00,12
P0228,2024-12-18 00:00:00,1
P0228,2024-12-30 00:00:00,10
P0228,2025-01-29 00:00:00,17
P0228,2025-02-05 00:00:00,27
P0228,2025-02-15 00:00:00,17
P0228,2025-03-24 00:00:00,8
P0228,2025-04-07 00:00:00,8
P0228,2025-05-16 00:00:00,14
P0228,2025-06-27 00:00:00,4
P0228,2025-07-24 00:00:00,6
P0228,2025-11-12 00:00:00,16
P0228,2025-12-13 00:00:00,15
P0228,2025-12-19 00:00:00,10
P0228,2025-12-22 00:00:00,13
P0228,2025-12-30 00:00:00,18
P0228,2026-01-26 00:00:00,10
P0228,2026-01-27 00:00:00,8
P0228,2026-01-30 00:00:00,7
P0228,2026-02-01 00:00:00,18
P0228,2026-02-21 00:00:00,31
P0228,2026-02-26 00:00:00,11
P0229,2024-04-07 00:00:00,8
P0229,2024-04-10 00:00:00,10
P0229,2024-05-07 00:00:00,7
P0229,2024-05-17 00:00:00,9
P0229,2024-05-25 00:00:00,7
P0229,2024-06-01 00:00:00,2
P0229,2024-06-04 00:00:00,20
P0229,2024-06-30 00:00:00,2
P0229,2024-07-20 00:00:00,6
P0229,2024-07-26 00:00:00,6
P0229,2024-08-01 00:00:00,4
P0229,2024-08-09 00:00:00,48
P0229,2024-09-05 00:00:00,26
P0229,2024-09-10 00:00:00,14
P0229,2024-10-24 00:00:00,2
P0229,2024-10-27 00:00:00,6
P0229,2024-11-02 00:00:00,15
P0229,2024-11-10 00:00:00,3
P0229,2024-12-16 00:00:00,3
P0229,2024-12-17 00:00:00,14
P0229,2024-12-26 00:00:00,17
P0229,2025-01-02 00:00:00,31
P0229,2025-01-09 00:00:00,12
P0229,2025-01-12 00:00:00,14
P0229,2025-01-25 00:00:00,2
P0229,2025-02-09 00:00:00,14
P0229,2025-02-17 00:00:00,5
P0229,2025-03-26 00:00:00,3
P0229,2025-04-02 00:00:00,13
P0229,2025-04-18 00:00:00,17
P0229,2025-05-09 00:00:00,7
P0229,2025-05-15 00:00:00,16
P0229,2025-05-21 00:00:00,6
P0229,2025-06-05 00:00:00,3
P0229,2025-06-09 00:00:00,20
P0229,2025-06-26 00:00:00,16
P0229,2025-07-14 00:00:00,40
P0229,2025-07-29 00:00:00,4
P0229,2025-08-19 00:00:00,13
P0229,2025-08-20 00:00:00,2
P0229,2025-09-02 00:00:00,6
P0229,2025-09-04 00:00:00,13
P0229,2025-09-21 00:00:00,8
P0229,2025-10-04 00:00:00,13
P0229,2025-10-22 00:00:00,28
P0229,2025-10-24 00:00:00,5
P0229,2025-10-26 00:00:00,9
P0229,2025-11-12 00:00:00,9
P0229,2025-11-20 00:00:00,20
P0229,2025-11-27 00:00:00,12
P0229,2025-12-03 00:00:00,9
P0229,2025-12-12 00:00:00,12
P0229,2025-12-23 00:00:00,27
P0229,2025-12-28 00:00:00,11
P0229,2026-01-21 00:00:00,5
P0229,2026-02-01 00:00:00,18
P0229,2026-02-18 00:00:00,13
P0229,2026-02-25 00:00:00,2
P0229,2026-03-18 00:00:00,30
P0229,2026-03-24 00:00:00,8
P0229,2026-03-29 00:00:00,9
P0230,2024-06-06 00:00:00,1
P0230,2024-06-20 00:00:00,1
P0230,2024-07-30 00:00:00,2
P0230,2024-09-16 00:00:00,1
P0230,2025-02-05 00:00:00,2
P0230,2025-04-20 00:00:00,3
P0230,2025-07-05 00:00:00,1
P0230,2025-09-16 00:00:00,4
P0231,2024-04-03 00:00:00,111
P0231,2024-04-04 00:00:00,74
P0231,2024-04-17 00:00:00,100
P0231,2024-04-25 00:00:00,18
P0231,2024-04-29 00:00:00,69
P0231,2024-05-07 00:00:00,257
P0231,2024-05-19 00:00:00,26
P0231,2024-06-26 00:00:00,53
P0231,2024-06-29 00:00:00,151
P0231,2024-06-30 00:00:00,66
P0231,2024-07-02 00:00:00,66
P0231,2024-07-14 00:00:00,35
P0231,2024-07-20 00:00:00,77
P0231,2024-07-22 00:00:00,74
P0231,2024-07-23 00:00:00,89
P0231,2024-07-31 00:00:00,18
P0231,2024-08-02 00:00:00,18
P0231,2024-08-04 00:00:00,52
P0231,2024-08-18 00:00:00,25
P0231,2024-09-07 00:00:00,98
P0231,2024-09-15 00:00:00,70
P0231,2024-09-26 00:00:00,125
P0231,2024-09-28 00:00:00,64
P0231,2024-10-11 00:00:00,156
P0231,2024-10-14 00:00:00,101
P0231,2024-10-24 00:00:00,64
P0231,2024-11-02 00:00:00,49
P0231,2024-11-06 00:00:00,73
P0231,2024-11-16 00:00:00,98
P0231,2024-11-22 00:00:00,37
P0231,2024-11-29 00:00:00,27
P0231,2024-12-06 00:00:00,78
P0231,2024-12-13 00:00:00,48
P0231,2024-12-24 00:00:00,32
P0231,2024-12-25 00:00:00,24
P0231,2025-01-03 00:00:00,52
P0231,2025-01-05 00:00:00,75
P0231,2025-01-06 00:00:00,59
P0231,2025-01-10 00:00:00,170
P0231,2025-01-20 00:00:00,35
P0231,2025-01-31 00:00:00,75
P0231,2025-02-19 00:00:00,9
P0231,2025-02-28 00:00:00,33
P0231,2025-03-01 00:00:00,63
P0231,2025-03-05 00:00:00,16
P0231,2025-03-07 00:00:00,115
P0231,2025-03-13 00:00:00,77
P0231,2025-03-19 00:00:00,74
P0231,2025-03-25 00:00:00,32
P0231,2025-04-09 00:00:00,81
P0231,2025-04-17 00:00:00,101
P0231,2025-04-21 00:00:00,61
P0231,2025-04-22 00:00:00,23
P0231,2025-05-07 00:00:00,57
P0231,2025-05-15 00:00:00,84
P0231,2025-05-19 00:00:00,207
P0231,2025-05-21 00:00:00,39
P0231,2025-05-27 00:00:00,250
P0231,2025-06-03 00:00:00,82
P0231,2025-07-04 00:00:00,141
P0231,2025-07-11 00:00:00,109
P0231,2025-07-26 00:00:00,17
P0231,2025-08-01 00:00:00,32
P0231,2025-08-11 00:00:00,51
P0231,2025-08-15 00:00:00,23
P0231,2025-08-21 00:00:00,19
P0231,2025-08-28 00:00:00,155
P0231,2025-09-08 00:00:00,66
P0231,2025-09-10 00:00:00,62
P0231,2025-09-14 00:00:00,32
P0231,2025-09-20 00:00:00,51
P0231,2025-09-26 00:00:00,39
P0231,2025-09-29 00:00:00,15
P0231,2025-10-03 00:00:00,81
P0231,2025-10-16 00:00:00,100
P0231,2025-10-22 00:00:00,117
P0231,2025-11-15 00:00:00,79
P0231,2025-11-25 00:00:00,134
P0231,2025-11-28 00:00:00,53
P0231,2025-12-06 00:00:00,197
P0231,2025-12-17 00:00:00,137
P0231,2025-12-18 00:00:00,12
P0231,2025-12-30 00:00:00,77
P0231,2025-12-31 00:00:00,128
P0231,2026-01-17 00:00:00,47
P0231,2026-01-20 00:00:00,140
P0231,2026-02-14 00:00:00,88
P0231,2026-02-16 00:00:00,142
P0231,2026-02-17 00:00:00,220
P0231,2026-02-23 00:00:00,84
P0231,2026-03-14 00:00:00,123
P0231,2026-03-17 00:00:00,83
P0231,2026-03-22 00:00:00,84
P0231,2026-03-27 00:00:00,5
P0231,2026-03-29 00:00:00,89
P0232,2024-04-09 00:00:00,21
P0232,2024-10-30 00:00:00,5
P0232,2024-12-08 00:00:00,2
P0232,2025-01-16 00:00:00,5
P0232,2025-07-17 00:00:00,9
P0232,2025-08-08 00:00:00,5
P0232,2025-09-30 00:00:00,3
P0232,2026-01-19 00:00:00,7
P0232,2026-03-13 00:00:00,8
P0233,2024-04-15 00:00:00,69
P0233,2024-04-23 00:00:00,34
P0233,2024-05-16 00:00:00,9
P0233,2024-05-18 00:00:00,9
P0233,2024-06-10 00:00:00,105
P0233,2024-06-22 00:00:00,95
P0233,2024-06-24 00:00:00,78
P0233,2024-07-03 00:00:00,27
P0233,2024-07-09 00:00:00,24
P0233,2024-08-02 00:00:00,31
P0233,2024-08-30 00:00:00,75
P0233,2024-09-13 00:00:00,24
P0233,2024-09-14 00:00:00,53
P0233,2024-09-20 00:00:00,19
P0233,2024-10-05 00:00:00,13
P0233,2024-10-06 00:00:00,12
P0233,2024-10-12 00:00:00,77
P0233,2024-10-19 00:00:00,9
